회사명,거래소코드,회계년도,[제조]총자본증가율(IFRS연결),[제조]유형자산증가율(IFRS연결),[제조]비유동자산증가율(IFRS연결),[제조]유동자산증가율(IFRS연결),[제조]재고자산증가율(IFRS연결),[제조]자기자본증가율(IFRS연결),[제조]순이익증가율(IFRS연결),[제조]매출액증가율(IFRS연결),[제조]매출액총이익률(IFRS연결),[제조]매출액순이익률(IFRS연결),[제조]총자본사업이익률(IFRS연결),[제조]총자본순이익률(IFRS연결),[제조]자기자본순이익률(IFRS연결),[제조]1주당순이익(IFRS연결),[제조]1주당매출액(IFRS연결),[제조]총자본회전률(IFRS연결),[제조]자기자본회전률(IFRS연결),[제조]유동자산회전률(IFRS연결),[제조]당좌자산회전률(IFRS연결),[제조]재고자산회전률(IFRS연결),[제조]1회전기간(IFRS연결),[제조]운전자본회전률(IFRS연결),[제조]순운전자본회전률(IFRS연결),[제조]유형자산회전율(IFRS연결),[제조]비유동자산회전률(IFRS연결),[제조]매출채권회전기간(IFRS연결),[제조]매출채권회전률(IFRS연결),[제조]재고자산회전기간(IFRS연결),[제조]매입채무회전기간(IFRS연결),[제조]매입채무회전률(IFRS연결),[제조]유동비율(IFRS연결),[제조]당좌비율(IFRS연결),[제조]현금비율(IFRS연결),[제조]자기자본배율(IFRS연결),[제조]순운전자본비율(IFRS연결),[제조]부채비율(IFRS연결),[제조]이자보상배율(이자비용)(IFRS연결),[제조]비유동비율(IFRS연결),[제조]유동자산구성비율(IFRS연결),[제조]자기자본구성비율(IFRS연결),[제조]부가가치(IFRS연결),[제조]총자본투자효율(IFRS연결),[제조]설비투자효율(IFRS연결),[제조]기계투자효율(IFRS연결),[제조]부가가치율(IFRS연결),[제조]노동소득분배율(IFRS연결),[제조]자본분배율(IFRS연결),[제조]이윤분배율(IFRS연결),상장일,상장폐지일,소속코드,산업명
(주)대성엘텍,025440,2019/12,0.65,12.08,5.98,-4.79,8.18,-11.33,0,8.43,1.9,-2.64,-6.26,-9.03,-24.15,0,3786.88,3.43,9.31,7.11,12.38,16.7,0.03,0.14,3.48,8.31,6.61,19.82,18.42,21.85,13.05,27.97,89.45,48.88,4.36,77.32,-5.52,190.42,-4.24,154.39,46.84,34.43,27757.79,25.11,58.13,247.61,7.35,102.45,-2.45,-35.83,1995/05/22,,5,    영상 및 음향기기 제조업
(주)대성엘텍,025440,2020/12,4.82,4.13,-0.79,11.18,9.98,0.82,0,-19.4,4.73,-0.1,1.73,-0.28,-1.05,-3,3052.13,2.69,7.95,5.56,10.13,12.34,0.03,0.19,2.77,6.21,5.2,23.42,15.59,29.58,16.16,22.58,110.51,60.93,10.2,77.95,4.73,201.05,1.3,151.49,49.68,33.22,31956.18,27.58,64.37,264.39,10.51,73.06,26.94,-0.98,1995/05/22,,5,    영상 및 음향기기 제조업
(주)대성엘텍,025440,2021/12,10.82,1.26,-0.89,22.69,34.11,-10.43,0,9.51,2.59,-3.21,-3.7,-8.76,-28.91,-106,3304.37,2.73,9.13,5.2,9.84,11.02,0.02,0.19,2.84,6.62,5.74,24.46,14.92,33.12,17.54,20.81,129.35,65.92,9.6,68.91,12.48,272.58,-2.29,167.67,55,26.84,25639.67,19.97,51.42,246.4,7.7,103.09,-3.09,-41.75,1995/05/22,,5,    영상 및 음향기기 제조업
(주)대성파인텍,104040,2011/12,14.57,16.93,4.73,22.89,50.15,10.61,53.79,32.69,22.98,11.68,12.76,9.94,17.9,759,6233.41,0.85,1.53,1.51,1.86,8.09,0.01,0.19,0.94,2.52,1.95,108.93,3.35,45.13,60.06,6.08,155.06,123.49,28.23,852.62,20.63,82.26,12.61,76.34,58.11,54.87,10782.02,26.47,77.56,140.95,33.21,39.5,60.5,35.16,2009/01/23,,5,    자동차 신품 부품 제조업
(주)대성파인텍,104040,2012/12,-3.81,-8.08,-3.53,-4.01,-16.06,17.6,-2.95,8,18.95,10.51,11.91,9.22,15.2,723,6732.38,0.88,1.44,1.51,1.87,7.91,0.01,0.22,0.95,2.63,2.09,112.99,3.23,46.13,55.95,6.52,189.54,155.79,37.39,1002.68,27.39,49.19,16.88,62.68,57.99,67.03,10565.87,26.97,82.69,160.4,30.13,42.36,57.64,34.88,2009/01/23,,5,    자동차 신품 부품 제조업
(주)대성파인텍,104040,2013/12,6.61,-1.35,-2.1,12.92,-0.96,9.65,-14,1.4,20.8,8.89,12.13,7.81,11.54,633,6826.54,0.88,1.29,1.47,1.76,8.83,0.01,0.23,0.99,2.8,2.18,119.29,3.06,41.32,48.31,7.56,218.37,184.27,77.33,1099.47,33.29,45.16,40.85,56,61.42,68.89,11375.84,27.23,100.24,208.6,31.99,45.01,54.99,27.79,2009/01/23,,5,    자동차 신품 부품 제조업
(주)대성파인텍,104040,2014/12,25.65,73.63,56.18,6.48,61.55,11.43,5.24,9.31,17.43,8.53,8.87,7.04,10.98,662,7409.03,0.82,1.28,1.47,1.83,7.42,0.01,0.43,0.94,2.25,1.88,108.93,3.35,49.2,43.32,8.43,153.3,116.98,37.85,1195.55,18.1,63.81,19.72,78.55,52.05,61.05,11437.62,21.79,52.65,148.18,29.42,49.76,50.24,28.99,2009/01/23,,5,    자동차 신품 부품 제조업
(주)대성파인텍,104040,2015/12,12.66,0.13,0.49,23.87,1.57,13.42,20.95,13.88,20.55,9.05,9.8,7.18,11.81,790,8292.63,0.79,1.3,1.45,1.84,6.79,0.01,1.6,0.91,2.02,1.75,105.22,3.47,53.79,37.91,9.63,187.68,151.22,59.02,1355.99,26.74,62.87,18.82,69.67,57.23,61.4,14034.18,23.73,64.44,183.14,31.7,51.22,48.78,28.54,2009/01/23,,5,    자동차 신품 부품 제조업
(주)대성파인텍,104040,2016/12,14.6,30.17,28.42,4.26,-18.29,15.49,-1.4,7.7,18.28,8.29,8.03,6.23,10.17,143,8931.41,0.75,1.22,1.38,1.67,7.98,0.01,0.79,0.9,1.89,1.65,104.97,3.48,45.73,35.79,10.2,184.52,156.43,75.38,1482.09,23.85,61.72,8.21,77.52,52.07,61.84,14811.26,21.86,51.94,175.53,31.07,52.42,47.58,26.68,2009/01/23,,5,    자동차 신품 부품 제조업
(주)대성파인텍,104040,2017/12,29.21,80.34,70.12,-8.45,20.37,16.58,-45.76,-9.32,20.61,4.94,4.34,2.75,4.75,77,1532.94,0.56,0.95,1.28,1.55,7.3,0.01,0.44,0.79,1.08,0.99,110.08,3.32,49.97,43.79,8.34,146.16,116.9,50.83,1556.81,11.65,79.36,5.57,113.19,36.89,55.75,13769.27,15.73,29.52,194.99,31.85,62.24,37.76,15.53,2009/01/23,,5,    자동차 신품 부품 제조업
(주)대성파인텍,104040,2018/12,5.53,8.11,11.98,-5.5,17.49,5.91,38.24,-10.75,15.6,7.73,1.02,3.31,5.93,95,1232.78,0.43,0.77,1.23,1.58,5.49,0.01,1.07,0.72,0.72,0.66,107.08,3.41,66.51,45.83,7.96,140.69,105.67,45.59,1648.76,9.55,78.69,0.87,119.66,33.03,55.96,13954.51,15.1,32.15,268.28,36.16,59.34,40.66,21.37,2009/01/23,,5,    자동차 신품 부품 제조업
(주)대성파인텍,104040,2019/12,-0.44,-7.06,4.93,-11.32,-19.59,2.67,-59,-2.91,12.65,3.52,0.64,1.43,2.33,39,1196.96,0.41,0.71,1.3,1.71,5.47,0.01,0,0.75,0.7,0.59,97.98,3.73,66.76,35.3,10.34,127.49,98.72,50.19,1692.73,6.35,72.92,0.32,122.04,29.42,57.83,10748.25,11.68,21.69,109.76,28.69,68.94,31.06,12.28,2009/01/23,,5,    자동차 신품 부품 제조업
(주)대성파인텍,104040,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009/01/23,,5,    자동차 신품 부품 제조업
(주)대성파인텍,104040,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009/01/23,,5,    자동차 신품 부품 제조업
(주)대원,007680,2017/12,-0.14,6.52,-19.18,7.52,13.15,10.8,-39.84,8.39,14.38,8.14,5.94,5.49,9.93,2249,28650.18,0.67,1.16,0.91,1.35,2.81,0.01,0.01,0.62,9.84,2.6,2.47,147.66,130.08,54.94,6.64,242.32,161.76,86.79,4361.55,45.1,64.77,82.37,38.23,76.8,60.69,59986.24,13.96,200.07,679.41,20.69,33.63,66.37,39.35,2017/12/01,,5,    건물 건설업
(주)대원,007680,2018/12,3.46,-37.84,-1.43,4.93,-47.09,13.16,32.21,14.87,13.66,9.22,7.5,7.03,11.72,2723,30139.7,0.76,1.22,0.99,1.31,3.97,0.02,0.01,0.73,13.51,3.36,1.85,197.15,91.92,41.3,8.84,335.14,278.96,126.83,4935.54,54.65,54.88,286.36,34.24,77.89,64.56,67056.7,15.09,356.47,2091.01,20.13,26.97,73.03,45.8,2017/12/01,,5,    건물 건설업
(주)대원,007680,2019/12,16.68,237.2,76.93,-0.42,-55.71,2.62,-69,-25.36,13.95,3.73,3.55,1.92,3.38,845,22442.13,0.52,0.85,0.72,0.82,5.94,0.05,0.01,0.54,6.02,1.83,4.42,82.64,61.48,46.34,7.88,258.09,238.85,47.96,5052.13,40.72,72.8,4.63,57.93,66.48,57.87,37754.3,7.28,59.42,575.23,15.19,46.55,53.45,24.53,2017/12/01,,5,    건물 건설업
(주)대원,007680,2020/12,0.35,-51.56,-26.56,13.92,578.5,-3.89,0,-15.48,18.52,-4.8,1.36,-1.94,-3.71,-889,18102.56,0.4,0.7,0.57,0.78,2.1,0.01,0.04,0.41,4.44,1.39,10.79,33.84,173.81,37.58,9.71,250.94,139.52,66.03,4494.78,45.39,75.16,1.17,42.97,75.47,57.09,17804.06,3.42,57.9,1184.51,8.47,124.19,-24.19,-56.63,2017/12/01,,5,    건물 건설업
(주)대원,007680,2021/12,4.08,-27.82,-31.29,15.58,19.45,20.07,0,40.72,17.56,10.22,5.15,5.69,10.14,2385,21988.69,0.56,0.92,0.7,1.27,1.55,0,0.04,0.52,11.13,2.74,8.07,45.23,236.25,15.2,24.02,313.43,169.6,94.13,4802.91,57.07,56.76,16.52,25.39,83.8,63.79,86052.05,15.88,388.47,10475.56,29.1,32.61,67.39,35.11,2017/12/01,,5,    건물 건설업
(주)대원모방,311840,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018/12/27,2020/02/27,4,    직물직조 및 직물제품 제조업
(주)대유,290380,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018/08/10,,5,"    비료, 농약 및 살균, 살충제 제조업"
(주)대유,290380,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018/08/10,,5,"    비료, 농약 및 살균, 살충제 제조업"
(주)대유,290380,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018/08/10,,5,"    비료, 농약 및 살균, 살충제 제조업"
(주)대유,290380,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018/08/10,,5,"    비료, 농약 및 살균, 살충제 제조업"
(주)대유에이피,290120,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018/12/07,,5,    자동차 신품 부품 제조업
(주)대유에이피,290120,2019/12,0,0,0,0,0,0,0,0,12.4,5.07,8.18,6.22,17.09,733,14466.44,1.23,3.28,2.22,2.72,12.28,0.03,0.09,1.11,5.11,2.74,59.4,6.15,29.72,51.11,7.14,99.32,81.33,10.9,857.68,-0.38,167.21,10.99,119.73,55.19,37.42,29112.3,22.69,98.66,298.65,18.49,50.6,49.4,27.4,2018/12/07,,5,    자동차 신품 부품 제조업
(주)대유에이피,290120,2020/12,34.81,21.37,46.8,25.08,60.99,7.11,-27.75,9.14,17.56,3.36,10.28,3.83,11.93,530,15789.08,1.14,3.5,2.16,2.73,10.27,0.03,0.1,1.03,5.03,2.42,53.64,6.8,35.54,53.96,6.76,85.03,65.21,19.48,918.61,-9.02,245.41,6.43,168.53,51.21,28.95,32166.1,18.6,102.65,349.82,18.72,58.66,41.34,17.94,2018/12/07,,5,    자동차 신품 부품 제조업
(주)대유에이피,290120,2021/12,26.17,27.34,-7.84,58.58,39.53,30.89,44.05,4.14,16.57,4.61,6.84,4.22,14.39,743,15654.12,0.92,3.09,1.56,1.99,7.24,0.02,0.12,0.78,4.21,2.21,51.99,7.02,50.42,58.52,6.24,110.26,87.65,31.55,1144.54,5.99,232.47,3.37,118.49,64.36,30.08,38610.4,17.69,129.89,515.43,21.58,51.3,48.7,21.36,2018/12/07,,5,    자동차 신품 부품 제조업
(주)대창솔루션,096350,2011/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007/12/17,,5,    선박 및 보트 건조업
(주)대창솔루션,096350,2012/12,0,0,0,0,0,0,0,0,8.73,-3.34,0.85,-1.35,-2.85,-211,6154.85,0.4,0.85,1.66,2.5,4.88,0.01,0.24,0.72,0.61,0.53,83.74,4.36,74.77,71.64,5.09,76.76,50.73,8.9,1446.24,-7.39,110.64,0.62,159.27,24.39,47.47,10499.13,6.15,9.37,87.49,15.23,81.8,18.2,-21.95,2007/12/17,,5,"    구조용 금속제품, 탱크 및 증기발생기 제조업"
(주)대창솔루션,096350,2013/12,-1.77,-9.79,-10.01,23.78,34.72,-0.64,0,38.15,7.15,-0.75,-1.88,-0.42,-0.83,-62,8502.97,0.56,1.18,2.04,3.17,5.75,0.01,0.23,0.94,0.89,0.78,60.13,6.07,63.52,49.16,7.43,93.23,58.83,23.63,1436.99,-2.23,108.02,-1.23,144.09,30.74,48.07,17608.52,10.5,17.49,167.94,18.49,69.9,30.1,-4.05,2007/12/17,,5,"    구조용 금속제품, 탱크 및 증기발생기 제조업"
(주)대창솔루션,096350,2014/12,-8.39,-2.14,-5.59,-14.7,-16.14,-18.99,0,-13.21,3.08,-15.56,-4.19,-8,-17.16,-1173,7379.54,0.51,1.13,1.73,2.73,4.73,0.01,0.36,0.79,0.82,0.73,60.99,5.98,77.24,45.84,7.96,74.07,47.2,21.27,1164.15,-10.02,135.69,-2.46,168.24,28.62,42.43,7544.34,4.91,7.68,84.27,9.13,192.81,-92.81,-170.51,2007/12/17,,5,"    구조용 금속제품, 탱크 및 증기발생기 제조업"
(주)대창솔루션,096350,2015/12,0.18,7.98,6.74,-16.2,0.97,-3.87,0,-27.8,11.58,-3.65,0.18,-1.42,-3.32,-206,5328.29,0.39,0.93,1.48,2.45,3.72,0.01,5.74,0.57,0.58,0.53,74.66,4.89,98.06,43.26,8.44,53.78,30.27,5.19,1119.09,-20.58,145.58,-0.05,186.78,23.94,40.72,14364.55,9.33,14.99,194.76,24.07,73.08,26.92,-15.17,2007/12/17,,5,"    구조용 금속제품, 탱크 및 증기발생기 제조업"
(주)대창솔루션,096350,2016/12,-4.82,0.8,-0.39,-18.89,-12.66,-7.06,0,-17.34,1.41,-16.97,-3.91,-5.57,-13.85,-814,4404.28,0.33,0.82,1.48,2.7,3.27,0.01,0,0.49,0.46,0.42,86.29,4.23,111.66,42.41,8.61,45.65,24.16,1.16,1040.08,-24.29,151.35,-2.1,200.07,20.4,39.79,5883.58,4.02,5.44,36.25,11.93,171.38,-71.38,-142.31,2007/12/17,,5,"    구조용 금속제품, 탱크 및 증기발생기 제조업"
(주)대창솔루션,096350,2017/12,-6.28,-2.43,-2.79,-19.86,0.4,-3.56,0,-13.28,-2.23,-26.48,-5.56,-7.98,-19.8,-868,3819.18,0.3,0.75,1.59,3.34,3.03,0.01,2.32,0.47,0.4,0.37,77.47,4.71,120.31,49.91,7.31,38.99,16,1.09,617.27,-27.29,144.26,-2.64,201.65,17.44,40.94,6402.94,4.66,6.12,44.88,14.97,148.56,-48.56,-176.89,2007/12/17,,5,"    구조용 금속제품, 탱크 및 증기발생기 제조업"
(주)대창솔루션,096350,2018/12,10.17,-2.98,-3.47,74.69,1.84,-10.21,0,20.79,-1.26,-21.5,-5.4,-7.7,-20.85,-116,2575.99,0.36,0.97,1.57,2.77,3.62,0.01,0.45,0.54,0.5,0.46,67.81,5.38,100.72,53.84,6.78,66.64,43.73,5.95,465.04,-13.85,199.67,-2.2,216.78,27.66,33.37,5885.77,3.89,5.76,45.63,11.39,158.86,-58.86,-188.77,2007/12/17,,5,"    구조용 금속제품, 탱크 및 증기발생기 제조업"
(주)대창솔루션,096350,2019/12,3.46,-3.94,-3.64,22.04,37.75,31.13,0,26.18,11.88,-7.43,0.92,-3.15,-8.25,-39,601.1,0.42,1.12,1.4,2.22,3.81,0.01,0.66,0.57,0.65,0.61,83.66,4.36,95.75,54.79,6.66,69.85,42.74,7,412.25,-14.09,136.62,0.26,159.42,32.63,42.26,13682.76,8.74,13.89,128.79,20.99,77.83,22.17,-35.4,2007/12/17,,5,"    구조용 금속제품, 탱크 및 증기발생기 제조업"
(주)대창솔루션,096350,2020/12,-20.37,-11.11,-12.5,-36.63,-29.76,-35.3,0,-27.08,-9.93,-56.11,-7.8,-18.97,-48.93,-170,293.84,0.34,0.87,1.14,1.91,2.82,0.01,1.49,0.43,0.51,0.48,97.13,3.76,129.51,61.82,5.9,50.75,28.92,0.94,261.29,-25.2,191.35,-4.36,215.7,25.97,34.32,-6563.19,-5.27,-7.49,-264.33,-13.81,0,0,0,2007/12/17,,5,"    구조용 금속제품, 탱크 및 증기발생기 제조업"
(주)대창솔루션,096350,2021/12,-4.08,1.32,2.95,-24.13,-33.55,-21.75,0,3.57,-2.49,-30.46,-6.58,-12.28,-34.88,-84,300.65,0.4,1.24,1.73,2.92,4.25,0.01,0.28,0.53,0.56,0.53,52.16,7,85.89,47.88,7.62,38.69,24.11,8.55,204.46,-32.55,224.43,-3.5,257.8,20.54,30.82,-1272.4,-1.06,-1.43,-550.79,-2.58,0,0,0,2007/12/17,,5,"    구조용 금속제품, 탱크 및 증기발생기 제조업"
(주)대창스틸,140520,2014/12,-8.39,-2.91,-2.78,-15.72,-1.71,6.38,-60.85,-20.4,5.97,0.55,2.95,0.62,1.43,118,21643.31,1.13,2.61,2.72,4.5,6.88,0.01,0.31,1.23,4.19,1.94,76.85,4.75,53.02,43.51,8.39,83.06,47.47,0.67,1440.53,-8.13,113.83,1.81,128.58,39.87,46.77,12708.61,5.66,20.29,132.1,4.78,37.95,62.05,11.45,2014/12/05,,5,    1차 철강 제조업
(주)대창스틸,140520,2015/12,31.29,107.8,28.62,35.32,36.01,2.56,221.12,-2.24,4.89,1.75,1.5,1.76,4.4,321,17857.41,1,2.25,2.47,4.33,5.75,0.01,0.86,1.12,2.7,1.69,77.33,4.72,63.46,39.21,9.31,83.08,47.3,0.48,1477.38,-8.37,132.49,1.13,136.96,41.09,43.01,18957.21,6.44,14.57,77.35,7.29,43.69,56.31,24.07,2014/12/05,,5,    1차 철강 제조업
(주)대창스틸,140520,2016/12,0.13,-2.28,-2.11,3.34,-12.29,-4.73,-173.23,16.36,5.02,-1.5,-0.45,-1.54,-3.26,-235,20778.71,1.03,2.45,2.46,4.08,6.19,0.01,1.29,1.14,2.35,1.76,80.54,4.53,58.99,36.7,9.94,88.58,56.2,3.34,1407.45,-5.47,144.78,-0.38,140.97,42.41,40.85,14000.9,4.75,11.01,63.44,4.63,76.24,23.76,-32.37,2014/12/05,,5,    1차 철강 제조업
(주)대창스틸,140520,2017/12,4.16,-2.78,-0.92,11.06,37.26,8.46,0,5.09,4.81,0.59,1.88,0.63,1.65,109,21835.45,1.06,2.55,2.41,4.09,5.86,0.01,2.41,1.19,2.54,1.88,79.91,4.57,62.24,36.44,10.02,107.71,59.06,0.98,1111.81,3.24,137.6,1.27,130.16,45.22,42.09,20839.4,6.78,16.85,106.32,6.55,48.69,51.31,9.06,2014/12/05,,5,    1차 철강 제조업
(주)대창스틸,140520,2018/12,-16.51,-27.47,-18.42,-14.2,-43.6,-13.5,-757.37,-28.19,5.27,-8.57,1.04,-6.95,-11.14,-662,11419.81,0.81,1.98,1.77,2.86,4.65,0.01,0,0.86,2.14,1.49,94.61,3.86,78.42,42.49,8.59,83.16,58.47,0.91,961.72,-9.41,153.56,0.61,135.72,46.47,39.44,14757.71,5.75,16.46,148.09,6.46,52.76,47.24,-132.64,2014/12/05,,5,    1차 철강 제조업
(주)대창스틸,140520,2019/12,-9.49,-35.02,8.6,-30.33,-9.43,-2.58,0,-13.47,6.32,0.01,1.81,0.01,-0.74,-35,9881.81,0.81,1.97,1.95,2.93,5.86,0.01,0,0.85,2.67,1.38,83.07,4.39,62.28,32.08,11.38,68.35,41.97,3.81,936.92,-16.56,133.57,0.95,150.01,35.77,42.81,8538.06,3.68,14.65,105.93,4.32,74.95,25.05,0.33,2014/12/05,,5,    1차 철강 제조업
(주)대창스틸,140520,2020/12,-2.92,-17.44,3.53,-14.52,-16.46,-9.23,0,-13.31,6.35,-3.82,-0.63,-2.86,-7.1,-317,8566.62,0.75,1.8,2.22,3.6,5.83,0.01,0,0.85,3.22,1.13,76.86,4.75,62.66,33.92,10.76,54.81,34.14,6.21,850.44,-25.97,148.93,-0.78,170.51,31.5,40.17,3125.77,1.39,6.5,45.45,1.82,180.75,-80.75,-209.42,2014/12/05,,5,    1차 철강 제조업
(주)대창스틸,140520,2021/12,17.67,1.77,-41.8,146.99,62.8,18.65,0,72.88,6.91,5.2,4.42,6.28,15.14,678,14031.92,1.21,2.99,2.41,3.37,8.42,0.01,0.4,1.12,6.1,2.43,58.75,6.21,43.35,30.02,12.16,114.25,85.84,4.11,956.03,8.25,146.15,3.23,83.39,66.12,40.63,27482.69,10.36,56.13,461.45,9.28,24.14,75.86,56.07,2014/12/05,,5,    1차 철강 제조업
(주)대한과학,131220,2011/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011/10/11,,5,    기계장비 및 관련 물품 도매업
(주)대한과학,131220,2012/12,0,0,0,0,0,0,0,0,25.05,3.26,6.11,3.93,7.1,226,7089.99,1.21,2.2,2.32,6.61,3.58,0.01,1.35,1.61,2.86,2.5,43.5,8.39,101.85,32.49,11.23,226.43,79.58,9.6,637.5,28.96,82.5,4.77,87.86,51.86,54.79,8491.45,26.13,62.23,538.49,21.68,65.84,34.16,15.04,2011/10/11,,5,    기계장비 및 관련 물품 도매업
(주)대한과학,131220,2013/12,16.06,-2.46,2.1,29.01,27.89,4.16,-44.51,1.23,26.61,1.82,3.44,2.06,3.86,117,6692.95,1.13,2.18,2.05,5.79,3.18,0.01,0,1.49,2.93,2.51,49.92,7.31,114.64,34.58,10.56,300.35,107.26,7.16,619.21,38.45,103.14,2.58,86.04,57.65,49.23,8797.94,23.32,66.25,628.51,22.19,73.12,26.88,8.22,2011/10/11,,5,    기계장비 및 관련 물품 도매업
(주)대한과학,131220,2014/12,8.16,-2.29,-4.88,17.75,-11.83,15.47,13.44,-1.53,26.31,2.24,2.83,2.23,3.98,130,6190.1,0.99,1.92,1.65,3.71,2.97,0.01,0,1.16,2.95,2.51,66.24,5.51,122.94,38.99,9.36,204.38,105.99,9.09,670.04,32.05,84.29,2.33,68.64,62.76,54.26,9304.4,22.81,71.97,772.19,23.83,71.73,28.27,9.41,2011/10/11,,5,    기계장비 및 관련 물품 도매업
(주)대한과학,131220,2015/12,-0.49,0.54,3.19,-2.68,12.23,2.24,-292.87,6.54,25.38,-3.02,-0.22,-3.09,-7.09,-217,5813.71,1.02,1.84,1.65,3.42,3.18,0.01,0,1.09,3.18,2.69,67.63,5.4,114.75,41.8,8.73,190.38,84.69,10.49,605.26,29.14,75.97,-0.33,67.97,61.38,56.83,7736.37,19.06,58.89,741.18,18.6,95.82,4.18,-16.26,2011/10/11,,5,    기계장비 및 관련 물품 도매업
(주)대한과학,131220,2016/12,0.38,-4.89,-7.4,5.27,1.63,7.62,0,10.74,25.21,4.88,4.08,5.53,8.11,255,6437.83,1.13,1.91,1.8,3.96,3.3,0.01,1.68,1.2,3.59,3.05,57.07,6.4,110.49,40.1,9.1,211.09,97.96,25.3,651.4,33.88,62.4,7.1,57.86,64.37,61.58,12566.47,30.84,100.57,1487.44,27.28,58.89,41.11,17.89,2011/10/11,,5,    기계장비 및 관련 물품 도매업
(주)대한과학,131220,2017/12,-9.47,-3.54,-5.91,-11.44,-1.73,2.99,-44.2,-10.21,28.55,3.25,5.01,3.47,4.3,142,5780.21,1.07,1.62,1.67,3.83,2.97,0.01,0.97,1.17,3.37,2.94,55.38,6.59,122.98,42.82,8.52,267.06,108.24,15.63,670.88,39.39,41.75,20.22,52.49,62.97,70.55,10146.84,27.5,84.19,1548.9,24.53,62.77,37.23,13.27,2011/10/11,,5,    기계장비 및 관련 물품 도매업
(주)대한과학,131220,2018/12,5.8,3.89,2.33,7.84,0.62,6.84,75.43,13.76,26.76,5.35,6.89,6.63,7.19,242,6312.38,1.24,1.7,1.95,4.58,3.4,0.01,0.39,1.46,3.83,3.4,41.17,8.87,107.5,37.6,9.71,334.83,149.05,37.93,688.08,45.01,32.7,93.88,47.53,64.18,75.36,12608.41,32.3,105.86,1431.98,26.79,60.5,39.5,19.96,2011/10/11,,5,    기계장비 및 관련 물품 도매업
(주)대한과학,131220,2019/12,13.86,15.73,17.67,11.73,10.42,10.12,-31.29,17.23,25.37,3.53,5.42,4.67,4.55,165,7400.28,1.32,1.77,2.08,4.64,3.77,0.01,0.24,1.59,4.08,3.63,32.56,11.21,96.77,33.85,10.78,323.57,146.13,39.43,757.69,43.52,35.51,41.33,50.16,62.98,73.8,13384.19,30.12,93.02,1934.58,24.26,65.08,34.92,14.57,2011/10/11,,5,    기계장비 및 관련 물품 도매업
(주)대한과학,131220,2020/12,1.17,-1.92,-2.38,3.25,-2.3,3.47,39.35,11.5,25.13,4.47,8.22,6.16,5.95,229,8251.16,1.38,1.82,2.16,4.63,4.05,0.01,0.27,1.63,4.29,3.78,29.63,12.32,90.04,28.91,12.63,296.96,142.87,50.98,783.96,42.64,29.87,78.77,46.39,64.28,77,14529.55,32.32,105.89,2276.76,23.62,63.32,36.68,18.94,2011/10/11,,5,    기계장비 및 관련 물품 도매업
(주)대한과학,131220,2021/12,0,0,0,0,0,0,0,0,27.83,7.57,10.8,9.13,11.55,524,8891.4,1.21,1.7,1.83,3.91,3.43,0.01,0.23,1.34,4.03,3.56,33.11,11.03,106.37,35.94,10.15,272.27,127.35,42.42,875.32,41.81,41.11,217.08,47.87,66.08,70.87,17832.69,32.47,132.88,2947.88,26.9,54.84,45.16,28.12,2011/10/11,,5,    기계장비 및 관련 물품 도매업
(주)대호특수강,021040,2011/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996/08/27,,5,    1차 철강 제조업
(주)대호특수강,021040,2012/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996/08/27,,5,    1차 철강 제조업
(주)대호특수강,021040,2013/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996/08/27,,5,    1차 철강 제조업
(주)대호특수강,021040,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996/08/27,,5,    1차 철강 제조업
(주)대호특수강,021040,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996/08/27,,5,    1차 철강 제조업
(주)대호특수강,021040,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996/08/27,,5,    1차 철강 제조업
(주)대호특수강,021040,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996/08/27,,5,    1차 철강 제조업
